"order_item_id","order_id","product_id","quantity","unit_price","discount_pct"
3962,51704,1090,1,186.75,0.05
3963,51705,1014,1,75.37,0.20
3964,51705,1060,1,151.79,0.05
3965,51705,1089,1,47.37,0.10
3966,51706,1038,2,411.32,0.00
3967,51707,1176,1,181.98,0.05
3968,51707,1175,1,117.98,0.15
3969,51708,1171,1,140.76,0.00
3970,51708,1055,1,117.82,0.00
3971,51708,1101,1,432.51,0.20
3972,51708,1054,1,35.34,0.20
3973,51709,1073,2,110.95,0.25
3974,51709,1147,1,229.38,0.00
3975,51709,1021,5,414.11,0.20
3976,51710,1046,5,36.39,0.00
3977,51710,1193,1,72.84,0.15
3978,51711,1091,2,329.74,0.05
3979,51711,1020,1,515.59,0.25
3980,51711,1196,2,166.12,0.15
3981,51711,1027,1,176.93,0.20
3982,51712,1028,3,385.98,0.00
3983,51712,1185,1,5.10,0.00
3984,51712,1098,1,202.91,0.00
3985,51713,1135,2,229.50,0.10
3986,51714,1158,1,269.60,0.10
3987,51714,1133,5,296.73,0.10
3988,51714,1096,3,191.72,0.00
3989,51715,1021,1,439.09,0.00
3990,51715,1066,2,80.89,0.05
3991,51716,1047,3,193.25,0.15
3992,51716,1130,1,100.24,0.15
3993,51716,1172,2,8.88,0.15
3994,51717,1086,3,430.04,0.05
3995,51717,1012,1,224.39,0.00
3996,51718,1177,1,172.65,0.00
3997,51718,1193,1,74.80,0.00
3998,51718,1044,5,250.63,0.05
3999,51719,1066,2,84.42,0.00
4000,51719,1054,2,37.53,0.10
4001,51720,1074,2,143.11,0.10
4002,51720,1143,1,173.55,0.00
4003,51720,1106,5,125.52,0.00
4004,51721,1055,1,115.76,0.00
4005,51722,1121,4,156.86,0.00
4006,51722,1032,1,338.52,0.00
4007,51722,1125,2,238.45,0.00
4008,51723,1154,1,110.26,0.00
4009,51723,1097,1,118.29,0.15
4010,51723,1104,3,187.79,0.00
4011,51724,1034,2,158.94,0.10
4012,51725,1102,2,389.05,0.05
4013,51726,1014,1,76.43,0.05
4014,51726,1056,1,216.94,0.00
4015,51726,1171,2,139.20,0.00
4016,51726,1190,1,61.79,0.00
4017,51727,1190,3,59.45,0.05
4018,51727,1179,1,171.30,0.00
4019,51728,1085,2,97.95,0.15
4020,51728,1070,1,193.23,0.00
4021,51729,1094,5,383.36,0.05
4022,51729,1100,1,453.62,0.00
4023,51730,1103,1,227.28,0.10
4024,51731,1160,1,61.12,0.05
4025,51731,1164,2,61.42,0.00
4026,51732,1148,1,258.25,0.05
4027,51732,1151,1,310.92,0.15
4028,51733,1108,1,441.67,0.10
4029,51733,1116,1,39.24,0.25
4030,51733,1029,3,124.26,0.00
4031,51733,1038,3,410.18,0.10
4032,51734,1017,1,334.13,0.00
4033,51734,1160,2,63.44,0.05
4034,51734,1104,1,181.52,0.05
4035,51735,1145,5,148.13,0.15
4036,51735,1104,1,185.25,0.00
4037,51736,1188,1,70.30,0.00
4038,51737,1199,1,83.39,0.05
4039,51737,1011,2,489.29,0.00
4040,51738,1067,1,226.42,0.10
4041,51738,1151,3,314.16,0.15
4042,51738,1183,2,72.97,0.10
4043,51739,1018,3,239.22,0.25
4044,51739,1016,1,497.47,0.20
4045,51740,1163,1,9.18,0.00
4046,51741,1012,1,213.57,0.10
4047,51741,1076,3,248.14,0.00
4048,51741,1031,2,570.25,0.00
4049,51742,1084,3,113.23,0.00
4050,51742,1003,2,436.17,0.15
4051,51742,1106,1,123.49,0.00
4052,51743,1037,1,518.19,0.00
4053,51743,1189,2,126.01,0.05
4054,51744,1073,2,115.91,0.05
4055,51744,1099,5,240.79,0.00
4056,51745,1009,1,146.47,0.00
4057,51745,1170,2,88.09,0.05
4058,51745,1048,1,24.51,0.15
4059,51746,1002,1,185.12,0.25
4060,51746,1084,5,107.48,0.15
4061,51747,1112,1,249.54,0.00
4062,51747,1019,3,491.46,0.25
4063,51748,1143,2,173.23,0.00
4064,51748,1194,1,27.08,0.00
4065,51748,1168,1,151.47,0.10
4066,51749,1127,1,33.62,0.00
4067,51749,1069,4,26.79,0.15
4068,51750,1064,1,14.84,0.00
4069,51750,1081,1,36.20,0.05
4070,51750,1111,2,439.13,0.15
4071,51750,1007,1,39.82,0.15
4072,51751,1065,2,217.96,0.10
4073,51752,1023,1,70.18,0.00
4074,51752,1102,4,391.99,0.05
4075,51753,1011,1,507.11,0.00
4076,51753,1190,1,60.86,0.00
4077,51753,1174,2,168.25,0.05
4078,51754,1166,3,150.52,0.20
4079,51754,1187,1,134.71,0.20
4080,51754,1188,1,69.99,0.05
4081,51755,1131,1,297.51,0.00
4082,51755,1011,2,469.80,0.25
4083,51755,1140,1,104.58,0.10
4084,51756,1185,3,5.34,0.00
4085,51756,1169,1,42.54,0.00
4086,51756,1111,1,432.97,0.05
4087,51757,1075,1,58.31,0.00
4088,51757,1111,2,444.01,0.05
4089,51757,1115,3,74.44,0.00
4090,51757,1109,1,258.55,0.10
4091,51757,1199,3,82.05,0.00
4092,51758,1001,1,399.71,0.00
4093,51758,1063,1,10.07,0.10
4094,51759,1148,1,252.74,0.00
4095,51759,1160,1,63.43,0.00
4096,51760,1145,2,149.46,0.00
4097,51760,1083,1,386.66,0.00
4098,51760,1049,1,253.60,0.25
4099,51761,1146,1,11.51,0.15
4100,51762,1052,3,167.17,0.00
4101,51762,1148,1,268.64,0.00
4102,51762,1063,1,10.25,0.05
4103,51762,1080,1,65.47,0.05
4104,51763,1095,2,90.34,0.15
4105,51764,1060,1,152.48,0.10
4106,51764,1066,2,87.15,0.25
4107,51765,1117,1,273.63,0.00
4108,51766,1195,1,168.95,0.15
4109,51766,1147,2,222.59,0.25
4110,51767,1032,3,352.11,0.25
4111,51767,1136,3,290.98,0.20
4112,51767,1111,1,435.60,0.10
4113,51768,1131,1,308.70,0.05
4114,51768,1065,1,226.06,0.10
4115,51769,1152,4,285.06,0.00
4116,51769,1058,1,233.87,0.05
4117,51770,1169,1,45.46,0.00
4118,51770,1134,1,226.61,0.00
4119,51770,1135,1,232.93,0.10
4120,51770,1089,1,49.15,0.05
4121,51770,1048,3,26.00,0.00
4122,51771,1153,1,60.23,0.20
4123,51771,1080,2,67.59,0.15
4124,51772,1082,1,103.30,0.05
4125,51773,1166,1,149.96,0.05
4126,51773,1116,1,41.36,0.10
4127,51773,1135,1,227.24,0.05
4128,51773,1171,2,141.77,0.10
4129,51773,1018,4,244.33,0.15
4130,51774,1159,1,144.78,0.05
4131,51775,1197,4,59.41,0.10
4132,51775,1145,2,156.58,0.05
4133,51776,1191,1,131.01,0.05
4134,51777,1088,1,366.75,0.15
4135,51777,1028,1,403.96,0.05
4136,51778,1183,1,74.96,0.05
4137,51779,1076,4,247.32,0.10
4138,51779,1185,1,5.21,0.05
4139,51779,1178,3,181.11,0.00
4140,51779,1151,1,319.53,0.00
4141,51780,1084,1,110.44,0.05
4142,51780,1060,1,153.04,0.10
4143,51780,1111,3,432.17,0.15
4144,51780,1119,1,412.55,0.00
4145,51781,1121,3,147.35,0.20
4146,51782,1101,1,443.46,0.05
4147,51783,1044,1,247.22,0.05
4148,51783,1075,2,59.60,0.10
4149,51783,1197,1,56.97,0.00
4150,51784,1003,4,457.77,0.10
4151,51784,1122,2,182.88,0.10
4152,51785,1192,1,58.55,0.00
4153,51785,1174,2,178.23,0.00
4154,51785,1019,1,519.26,0.00
4155,51786,1066,3,80.70,0.00
4156,51786,1058,2,235.20,0.00
4157,51786,1149,5,151.90,0.00
4158,51787,1174,1,170.85,0.05
4159,51788,1024,2,82.18,0.15
4160,51788,1053,2,73.90,0.10
4161,51789,1042,1,153.30,0.00
4162,51789,1196,1,165.56,0.00
4163,51789,1153,1,60.80,0.10
4164,51790,1025,1,392.05,0.25
4165,51790,1084,4,106.56,0.10
4166,51791,1131,2,308.77,0.00
4167,51792,1022,1,157.38,0.00
4168,51792,1178,1,177.62,0.10
4169,51793,1094,2,377.72,0.10
4170,51793,1087,1,208.96,0.05
4171,51793,1143,1,178.47,0.15
4172,51794,1046,1,35.28,0.15
4173,51794,1156,1,315.58,0.00
4174,51794,1058,3,226.30,0.20
4175,51794,1061,2,189.92,0.20
4176,51795,1039,1,562.24,0.20
4177,51795,1134,1,218.85,0.00
4178,51796,1087,2,212.24,0.00
4179,51796,1139,1,47.89,0.05
4180,51796,1029,2,122.61,0.10
4181,51797,1187,1,138.40,0.15
4182,51797,1141,1,259.33,0.00
4183,51797,1110,1,72.70,0.05
4184,51798,1040,1,178.96,0.00
4185,51798,1178,1,170.88,0.00
4186,51798,1111,1,440.92,0.00
4187,51798,1044,5,240.44,0.25
4188,51799,1107,1,207.12,0.20
4189,51800,1061,1,194.11,0.15
4190,51800,1105,4,174.76,0.10
4191,51801,1135,2,232.46,0.10
4192,51801,1116,2,41.96,0.20
4193,51802,1186,2,98.36,0.20
4194,51803,1061,2,186.51,0.00
4195,51803,1113,1,30.33,0.00
4196,51804,1172,3,8.94,0.10
4197,51804,1138,3,53.61,0.15
4198,51805,1098,1,198.70,0.00
4199,51805,1083,2,389.76,0.00
4200,51806,1157,1,98.16,0.20
4201,51807,1121,4,156.46,0.10
4202,51807,1081,1,36.29,0.15
4203,51808,1038,5,400.76,0.20
4204,51808,1200,1,120.41,0.05
4205,51808,1180,1,24.24,0.05
4206,51808,1122,1,186.81,0.00
4207,51809,1086,2,429.86,0.10
4208,51809,1003,1,466.26,0.10
4209,51810,1114,2,232.63,0.10
4210,51811,1005,2,271.26,0.10
4211,51811,1086,1,408.53,0.05
4212,51812,1152,2,305.09,0.10
4213,51812,1142,1,225.55,0.10
4214,51812,1118,2,111.34,0.15
4215,51813,1095,2,93.04,0.00
4216,51813,1009,2,156.02,0.05
4217,51813,1197,1,56.20,0.15
4218,51813,1117,1,265.85,0.05
4219,51814,1143,1,173.12,0.25
4220,51814,1198,2,4.99,0.00
4221,51815,1136,1,277.07,0.05
4222,51815,1096,2,192.77,0.25
4223,51816,1012,1,229.39,0.00
4224,51816,1103,1,226.15,0.10
4225,51816,1122,2,185.15,0.00
4226,51817,1046,2,37.20,0.05
4227,51817,1085,2,100.36,0.00
4228,51818,1093,2,177.49,0.00
4229,51818,1121,1,147.83,0.15
4230,51819,1098,1,204.96,0.05
4231,51820,1166,1,149.28,0.05
4232,51821,1165,2,141.09,0.05
4233,51821,1142,1,232.71,0.10
4234,51822,1167,2,146.81,0.10
4235,51822,1090,1,186.38,0.10
4236,51823,1078,1,39.80,0.05
4237,51823,1093,1,180.06,0.00
4238,51823,1084,2,113.33,0.20
4239,51823,1198,2,4.97,0.10
4240,51824,1067,2,228.63,0.05
4241,51824,1092,1,459.71,0.20
4242,51824,1055,1,121.37,0.15
4243,51825,1145,1,153.38,0.00
4244,51825,1149,3,161.03,0.05
4245,51826,1047,1,197.94,0.00
4246,51827,1040,3,173.32,0.00
4247,51828,1150,2,36.84,0.05
4248,51828,1091,1,330.90,0.10
4249,51828,1128,2,352.74,0.05
4250,51828,1191,1,128.15,0.00
4251,51829,1022,1,160.99,0.00
4252,51829,1068,3,29.98,0.00
4253,51829,1198,1,4.97,0.25
4254,51829,1065,2,220.89,0.10
4255,51830,1119,2,400.70,0.05
4256,51830,1143,1,171.72,0.05
4257,51830,1012,1,216.17,0.00
4258,51830,1066,1,81.55,0.20
4259,51831,1080,3,67.28,0.00
4260,51831,1112,1,250.10,0.00
4261,51831,1067,1,214.63,0.00
4262,51832,1019,2,495.95,0.20
4263,51832,1003,3,453.08,0.15
4264,51833,1135,4,236.01,0.05
4265,51834,1169,1,45.46,0.10
4266,51834,1159,1,147.06,0.00
4267,51834,1055,1,115.61,0.05
4268,51835,1032,3,352.50,0.05
4269,51835,1149,1,157.98,0.15
4270,51835,1163,2,9.08,0.05
4271,51836,1187,1,137.10,0.10
4272,51836,1193,3,77.89,0.00
4273,51836,1104,1,182.33,0.05
4274,51836,1105,1,177.30,0.00
4275,51837,1153,1,59.40,0.20
4276,51837,1004,1,539.46,0.00
4277,51838,1104,1,188.12,0.00
4278,51839,1091,1,339.59,0.20
4279,51840,1022,2,159.47,0.00
4280,51840,1006,1,146.90,0.10
4281,51841,1045,2,30.88,0.20
4282,51841,1037,4,512.19,0.15
4283,51841,1080,5,63.38,0.25
4284,51841,1127,1,35.05,0.20
4285,51841,1142,2,222.70,0.25
4286,51842,1158,1,278.58,0.00
4287,51842,1149,2,160.19,0.00
4288,51843,1096,5,188.34,0.05
4289,51843,1013,2,578.03,0.15
4290,51844,1135,2,231.48,0.20
4291,51845,1190,2,58.39,0.15
4292,51846,1136,1,280.18,0.00
4293,51846,1158,1,271.50,0.00
4294,51846,1044,2,255.92,0.00
4295,51847,1076,1,240.58,0.05
4296,51847,1126,2,116.19,0.00
4297,51847,1198,1,4.89,0.15
4298,51847,1095,3,90.17,0.10
4299,51847,1075,1,57.95,0.00
4300,51848,1166,3,144.96,0.00
4301,51848,1005,1,257.73,0.20
4302,51848,1072,1,73.40,0.00
4303,51849,1151,1,309.54,0.00
4304,51849,1181,2,131.17,0.05
4305,51849,1129,1,33.56,0.00
4306,51850,1084,1,108.02,0.25
4307,51850,1048,1,25.39,0.00
4308,51850,1002,1,179.86,0.15
4309,51850,1112,1,254.89,0.00
4310,51851,1122,1,186.98,0.10
4311,51852,1155,2,270.10,0.00
4312,51852,1171,3,138.56,0.15
4313,51852,1164,2,62.29,0.15
4314,51853,1121,1,148.66,0.00
4315,51853,1111,2,419.62,0.10
4316,51854,1043,1,105.40,0.05
4317,51854,1050,1,239.19,0.00
4318,51855,1160,2,63.89,0.00
4319,51855,1159,5,145.99,0.05
4320,51855,1127,3,35.01,0.20
4321,51855,1178,4,176.15,0.10
4322,51856,1186,1,96.51,0.10
4323,51857,1121,2,157.69,0.10
4324,51857,1183,1,71.37,0.20
4325,51857,1068,1,29.47,0.00
4326,51857,1024,2,79.79,0.00
4327,51858,1027,2,177.82,0.05
4328,51859,1098,4,200.93,0.00
4329,51859,1092,1,427.49,0.15
4330,51860,1113,3,29.41,0.05
4331,51860,1142,1,221.51,0.10
4332,51860,1039,1,557.95,0.25
4333,51861,1112,3,246.84,0.00
4334,51861,1037,4,510.40,0.05
4335,51861,1071,5,122.02,0.10
4336,51862,1158,1,279.41,0.00
4337,51862,1039,1,566.09,0.05
4338,51862,1061,1,190.29,0.15
4339,51863,1025,3,389.76,0.25
4340,51863,1177,2,175.21,0.10
4341,51864,1004,1,545.92,0.25
4342,51864,1128,3,356.44,0.05
4343,51864,1140,1,99.41,0.15
4344,51865,1128,1,355.12,0.00
4345,51865,1062,2,199.28,0.10
4346,51866,1062,2,194.03,0.00
4347,51866,1020,1,523.12,0.05
4348,51866,1171,1,147.05,0.05
4349,51866,1180,2,24.08,0.10
4350,51866,1124,1,87.63,0.10
4351,51867,1147,1,227.18,0.05
4352,51867,1040,1,175.87,0.00
4353,51868,1069,3,27.08,0.20
4354,51868,1010,2,507.30,0.00
4355,51869,1023,1,71.83,0.00
4356,51869,1196,4,160.80,0.00
4357,51869,1032,1,352.94,0.20
4358,51870,1182,3,115.03,0.20
4359,51870,1055,1,115.80,0.05
4360,51870,1133,1,304.39,0.00
4361,51871,1126,2,120.91,0.00
4362,51871,1060,2,158.35,0.00
4363,51872,1131,1,314.66,0.00
4364,51872,1117,1,280.10,0.10
4365,51873,1092,3,449.47,0.05
4366,51873,1177,2,175.71,0.10
4367,51874,1185,2,5.27,0.10
4368,51875,1028,1,392.15,0.00
4369,51876,1074,3,135.75,0.00
4370,51876,1183,2,70.56,0.15
4371,51876,1188,3,69.06,0.15
4372,51877,1027,1,178.89,0.00
4373,51877,1064,3,15.21,0.00
4374,51877,1123,2,77.06,0.20
4375,51878,1153,1,59.73,0.10
4376,51878,1054,1,36.62,0.05
4377,51879,1140,1,100.21,0.00
4378,51879,1032,1,338.80,0.00
4379,51879,1025,3,384.68,0.00
4380,51880,1133,1,284.11,0.00
4381,51880,1034,1,158.80,0.15
4382,51880,1053,2,75.50,0.05
4383,51880,1068,1,31.31,0.00
4384,51881,1189,1,117.07,0.00
4385,51881,1091,2,318.91,0.20
4386,51882,1179,3,167.76,0.05
4387,51882,1103,5,224.98,0.10
4388,51882,1055,5,123.54,0.10
4389,51882,1196,1,159.34,0.10
4390,51883,1120,1,279.22,0.05
4391,51884,1074,1,135.46,0.00
4392,51884,1095,1,87.99,0.25
4393,51884,1133,1,288.74,0.05
4394,51884,1034,3,153.49,0.20
4395,51885,1099,1,240.38,0.05
4396,51885,1113,1,31.41,0.10
4397,51885,1160,2,62.43,0.15
4398,51885,1163,4,8.98,0.00
4399,51886,1107,1,204.52,0.00
4400,51886,1139,2,48.24,0.10
4401,51886,1192,2,60.44,0.15
4402,51887,1163,4,9.46,0.05
4403,51887,1093,2,180.94,0.05
4404,51887,1022,1,151.26,0.00
4405,51887,1095,1,88.32,0.10
4406,51888,1161,1,160.98,0.00
4407,51889,1070,1,186.13,0.00
4408,51889,1111,1,428.89,0.00
4409,51889,1092,2,434.26,0.00
4410,51889,1080,2,64.63,0.15
4411,51890,1155,3,278.35,0.00
4412,51890,1037,1,510.31,0.25
4413,51891,1099,2,241.09,0.10
4414,51891,1091,1,324.96,0.00
4415,51891,1046,1,35.85,0.00
4416,51891,1175,3,121.29,0.00
4417,51892,1197,1,56.23,0.15
4418,51892,1185,3,5.35,0.10
4419,51892,1170,3,87.45,0.00
4420,51893,1131,1,304.35,0.00
4421,51894,1171,1,144.29,0.15
4422,51894,1139,3,47.71,0.15
4423,51895,1153,2,61.55,0.00
4424,51895,1182,2,113.02,0.00
4425,51895,1041,3,150.19,0.20
4426,51895,1200,2,117.71,0.20
4427,51896,1149,1,158.50,0.05
4428,51897,1147,1,221.29,0.05
4429,51898,1117,3,271.34,0.00
4430,51898,1032,1,344.08,0.05
4431,51898,1109,4,257.44,0.10
4432,51898,1033,1,494.17,0.00
4433,51899,1054,1,37.00,0.15
4434,51899,1029,3,123.71,0.00
4435,51899,1115,2,74.74,0.05
4436,51900,1167,1,144.64,0.15
4437,51900,1172,2,9.12,0.05
4438,51900,1107,3,201.02,0.00
4439,51901,1073,2,107.41,0.15
4440,51901,1066,2,84.62,0.05
4441,51902,1069,1,26.26,0.10
4442,51902,1192,1,61.21,0.20
4443,51902,1141,2,248.11,0.15
4444,51902,1092,2,459.66,0.00
4445,51903,1121,2,155.89,0.05
4446,51903,1034,2,158.86,0.20
4447,51903,1136,1,298.11,0.05
4448,51903,1161,5,160.58,0.15
4449,51904,1119,1,413.22,0.00
4450,51905,1102,1,374.22,0.05
4451,51905,1027,2,181.09,0.00
4452,51906,1175,2,112.77,0.15
4453,51906,1110,1,71.95,0.10
4454,51907,1016,2,475.09,0.00
4455,51907,1123,2,76.41,0.00
4456,51908,1077,3,114.52,0.15
4457,51908,1060,1,159.65,0.10
4458,51908,1046,1,34.88,0.10
4459,51909,1040,1,184.31,0.20
4460,51910,1060,2,161.22,0.25
4461,51911,1054,1,37.89,0.10
4462,51911,1185,3,5.21,0.00
4463,51912,1162,1,143.88,0.15
4464,51912,1200,2,123.15,0.05
4465,51912,1084,1,113.51,0.25
4466,51913,1114,2,222.29,0.15
4467,51914,1143,2,179.80,0.05
4468,51915,1158,1,264.63,0.00
4469,51915,1022,3,159.59,0.10
4470,51916,1057,2,125.46,0.00
4471,51916,1020,1,502.89,0.20
4472,51917,1109,4,248.10,0.00
4473,51917,1094,2,382.78,0.00
4474,51917,1113,1,29.73,0.00
4475,51917,1136,1,296.62,0.10
4476,51918,1057,1,132.16,0.10
4477,51919,1107,2,215.76,0.00
4478,51919,1008,3,405.24,0.20
4479,51920,1075,1,59.81,0.25
4480,51920,1145,2,149.81,0.15
4481,51920,1044,4,252.95,0.00
4482,51920,1106,5,122.19,0.00
4483,51921,1167,1,138.05,0.25
4484,51922,1143,2,169.49,0.15
4485,51923,1147,4,233.77,0.20
4486,51923,1084,2,106.99,0.25
4487,51923,1157,1,95.60,0.00
4488,51924,1086,1,420.36,0.00
4489,51924,1097,1,113.18,0.05
4490,51925,1195,3,174.71,0.10
4491,51925,1126,1,120.11,0.00
4492,51925,1087,1,216.40,0.15
4493,51926,1172,1,9.13,0.05
4494,51926,1085,1,102.25,0.00
4495,51927,1072,5,72.20,0.00
4496,51927,1192,1,60.50,0.00
4497,51927,1036,1,148.66,0.15
4498,51927,1160,1,64.15,0.00
4499,51928,1017,1,335.02,0.05
4500,51929,1110,1,76.25,0.00
4501,51930,1120,2,273.51,0.00
4502,51930,1101,1,434.77,0.00
4503,51930,1106,1,125.94,0.05
4504,51931,1002,3,183.93,0.20
4505,51931,1115,1,74.68,0.05
4506,51932,1155,2,273.42,0.15
4507,51932,1186,1,102.12,0.00
4508,51932,1041,1,146.29,0.15
4509,51933,1051,4,12.72,0.25
4510,51933,1109,2,243.32,0.05
4511,51934,1074,2,142.48,0.10
4512,51934,1177,3,176.00,0.05
4513,51934,1120,1,273.25,0.00
4514,51935,1139,1,46.98,0.15
4515,51935,1010,3,505.13,0.00
4516,51935,1039,1,557.64,0.10
4517,51935,1092,1,433.26,0.00
4518,51936,1097,1,118.07,0.00
4519,51936,1193,2,77.69,0.25
4520,51937,1097,1,113.26,0.00
4521,51938,1006,1,152.08,0.05
4522,51938,1100,4,461.17,0.15
4523,51938,1158,3,283.21,0.05
4524,51939,1062,4,200.91,0.00
4525,51939,1183,1,73.58,0.00
4526,51939,1194,2,27.09,0.10
4527,51939,1145,2,158.36,0.10
4528,51939,1060,3,154.70,0.05
4529,51940,1157,2,98.23,0.10
4530,51940,1014,3,75.56,0.05
4531,51941,1049,1,257.92,0.00
4532,51942,1199,1,78.18,0.00
4533,51942,1001,1,393.00,0.05
4534,51943,1138,1,55.08,0.00
4535,51943,1093,1,179.12,0.05
4536,51943,1019,1,499.41,0.05
4537,51944,1178,2,169.06,0.00
4538,51944,1031,2,609.27,0.00
4539,51944,1136,1,292.73,0.15
4540,51945,1122,2,192.02,0.00
4541,51945,1105,2,179.44,0.00
4542,51945,1180,1,23.90,0.10
4543,51946,1106,1,126.08,0.05
4544,51947,1077,1,116.48,0.05
4545,51947,1158,3,276.73,0.20
4546,51948,1174,1,176.41,0.20
4547,51948,1178,4,177.52,0.10
4548,51949,1098,4,195.85,0.05
4549,51949,1180,1,23.93,0.05
4550,51949,1060,1,162.09,0.15
4551,51949,1168,1,151.42,0.00
4552,51950,1002,1,176.21,0.25
4553,51950,1197,1,55.44,0.00
4554,51951,1100,1,443.01,0.10
4555,51951,1011,2,506.02,0.00
4556,51951,1189,1,119.85,0.25
4557,51952,1156,2,317.67,0.00
4558,51953,1102,1,382.88,0.10
4559,51953,1036,2,150.18,0.05
4560,51953,1027,1,177.94,0.20
4561,51954,1003,1,462.25,0.00
4562,51954,1004,2,545.79,0.05
4563,51955,1083,1,372.76,0.05
4564,51956,1117,1,263.68,0.00
4565,51956,1155,1,274.22,0.05
4566,51957,1070,3,194.33,0.00
4567,51958,1100,1,434.22,0.25
4568,51958,1016,2,486.06,0.05
4569,51958,1047,2,196.86,0.00
4570,51959,1180,1,24.02,0.20
4571,51960,1135,1,228.40,0.20
4572,51960,1136,1,298.29,0.05
4573,51961,1043,3,107.29,0.00
4574,51961,1031,1,593.05,0.10
4575,51962,1058,2,220.58,0.10
4576,51963,1113,3,29.84,0.00
4577,51963,1134,1,216.96,0.00
4578,51963,1071,5,120.49,0.10
4579,51963,1184,2,49.62,0.00
4580,51964,1068,2,30.37,0.05
4581,51964,1086,2,423.75,0.00
4582,51965,1171,1,142.05,0.15
4583,51966,1135,2,237.99,0.15
4584,51966,1056,2,222.06,0.00
4585,51966,1061,1,195.27,0.00
4586,51967,1144,1,301.30,0.00
4587,51967,1080,1,66.65,0.00
4588,51968,1039,3,566.52,0.10
4589,51968,1110,1,75.65,0.00
4590,51968,1106,2,118.46,0.20
4591,51969,1083,4,401.04,0.00
4592,51969,1080,1,65.10,0.05
4593,51969,1087,1,213.62,0.10
4594,51970,1130,2,102.77,0.00
4595,51970,1118,2,107.02,0.00
4596,51971,1031,3,574.65,0.10
4597,51972,1108,2,440.07,0.05
4598,51972,1066,1,83.34,0.10
4599,51972,1063,1,10.42,0.25
4600,51972,1080,1,67.26,0.10
4601,51972,1148,1,253.25,0.05
4602,51973,1141,1,251.13,0.10
4603,51973,1138,2,57.54,0.05
4604,51973,1185,2,5.11,0.10
4605,51974,1026,1,246.25,0.10
4606,51975,1181,1,135.41,0.00
4607,51975,1072,2,76.41,0.10
4608,51976,1182,5,114.63,0.20
4609,51976,1014,1,79.18,0.15
4610,51976,1076,2,257.07,0.05
4611,51977,1169,2,43.73,0.00
4612,51977,1020,5,525.21,0.00
4613,51977,1006,2,145.49,0.10
4614,51977,1009,1,147.24,0.00
4615,51978,1047,1,197.58,0.00
4616,51978,1073,2,112.16,0.00
4617,51978,1133,3,294.15,0.00
4618,51978,1152,1,305.23,0.20
4619,51979,1178,1,179.76,0.00
4620,51979,1007,4,39.42,0.00
4621,51979,1132,2,132.80,0.20
4622,51979,1198,1,5.18,0.20
4623,51980,1164,1,60.97,0.00
4624,51981,1127,5,34.67,0.00
4625,51982,1099,1,243.48,0.00
4626,51982,1172,2,9.33,0.25
4627,51982,1056,1,217.29,0.00
4628,51982,1048,4,25.24,0.05
4629,51983,1128,1,362.62,0.00
4630,51983,1127,2,34.48,0.15
4631,51983,1170,1,87.64,0.15
4632,51983,1085,1,98.55,0.00
4633,51984,1038,2,389.04,0.15
4634,51984,1191,1,129.03,0.10
4635,51985,1085,1,104.04,0.00
4636,51985,1189,2,121.96,0.15
4637,51986,1017,2,339.98,0.20
4638,51986,1158,1,266.71,0.00
4639,51987,1092,3,456.00,0.05
4640,51987,1134,2,215.37,0.10
4641,51987,1172,4,8.94,0.20
4642,51988,1099,2,249.24,0.05
4643,51988,1154,3,111.76,0.20
4644,51988,1054,4,36.14,0.15
4645,51988,1044,1,243.17,0.00
4646,51989,1042,2,150.77,0.00
4647,51989,1172,2,9.10,0.05
4648,51989,1067,1,213.60,0.15
4649,51989,1195,1,171.65,0.00
4650,51990,1148,4,266.56,0.00
4651,51991,1031,1,595.47,0.05
4652,51991,1008,5,397.94,0.05
4653,51991,1050,1,249.45,0.00
4654,51992,1070,1,201.47,0.15
4655,51993,1095,3,92.12,0.15
4656,51993,1108,1,439.49,0.20
4657,51994,1084,1,113.15,0.10
4658,51994,1158,1,265.43,0.15
4659,51995,1026,2,245.41,0.15
4660,51995,1097,2,119.63,0.00
4661,51995,1086,2,436.50,0.10
4662,51995,1057,1,134.21,0.05
4663,51996,1123,1,78.80,0.00
4664,51996,1029,1,127.05,0.00
4665,51996,1013,2,564.78,0.00
4666,51996,1111,2,438.67,0.15
4667,51997,1160,1,60.29,0.05
4668,51998,1126,1,117.21,0.15
4669,51998,1139,1,47.90,0.00
4670,51998,1133,2,292.42,0.10
4671,51999,1146,3,10.99,0.15
4672,51999,1183,2,71.57,0.00
4673,51999,1113,5,31.30,0.15
4674,51999,1017,1,332.06,0.00
4675,52000,1017,1,324.25,0.05
4676,52000,1071,4,126.57,0.05
4677,52001,1043,2,104.79,0.05
4678,52001,1170,2,85.34,0.05
4679,52001,1056,2,213.47,0.10
4680,52002,1149,1,160.42,0.10
4681,52002,1006,1,153.54,0.00
4682,52003,1066,3,83.76,0.05
4683,52004,1153,1,62.73,0.25
4684,52004,1014,1,77.85,0.20
4685,52004,1006,2,154.73,0.15
4686,52004,1160,2,64.41,0.00
4687,52005,1121,1,146.80,0.10
4688,52005,1013,1,568.25,0.25
4689,52006,1002,1,176.67,0.15
4690,52007,1080,2,65.93,0.05
4691,52008,1047,2,193.42,0.00
4692,52008,1093,3,182.75,0.00
4693,52008,1020,4,534.43,0.25
4694,52008,1154,1,117.12,0.10
4695,52009,1169,2,44.78,0.00
4696,52010,1031,3,592.90,0.10
